Time,x,y,z,z_ref,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,u1,u2,u3,u4,status,dt_ms
1590,-1.35615289564571e-13,1.29833090540548e-12,30.1192608221026,30.1191833390181,-1.21352509326353e-12,-5.31946319368945e-14,3.13197109080673,1.75217966531272e-12,-1.45000331389688e-11,-0.0185934938396654,-1.703888161076e-11,6.2747483239535e-12,1.46275288639745,-6.33100352146032e-05,-6.3343653117099e-05,-6.33100354820698e-05,-6.33436496316776e-05,0,19.8571
1600,-1.25767805971197e-13,1.19144902957791e-12,30.1190810827871,30.1191833390181,-1.10511096384586e-12,-8.76085110701337e-14,3.14659861967071,2.88058609008076e-13,-7.37281731416872e-12,-0.016129429461114,2.07779040272181e-12,-2.89957207888941e-11,1.46275288639745,-4.62372368595744e-05,-4.62617540296233e-05,-4.62372388000732e-05,-4.62617500533316e-05,0,19.9589
1610,-6.61791617476221e-14,1.12540881036524e-12,30.118957049149,30.1191833390181,-1.07973622266609e-12,-8.52858706682652e-15,3.16122614853469,1.19295791850196e-11,-6.00172277933826e-12,-0.00783202346887293,9.58851750058614e-11,-2.50292133145183e-12,1.46275288639745,-1.34388808397413e-05,-1.34459973114057e-05,-1.34388802508804e-05,-1.34459937956358e-05,0,19.5011
1620,2.71315526530551e-14,1.08223243068633e-12,30.1189298729119,30.1191833390181,-1.09266107940587e-12,9.23305378662445e-14,3.17585367739867,7.15417646143683e-12,-2.70480126515459e-12,0.00258186711791045,4.7858806776283e-11,-4.18049458450832e-11,1.46275288639745,2.11316834131398e-05,2.11428486560426e-05,2.11316833967303e-05,2.11428522317842e-05,0,18.8464
1630,1.06338696430633e-13,1.06527271407251e-12,30.1190000327842,30.1191833390181,-1.03680685678232e-12,1.511075574063e-13,3.19048120626264,9.07131187375609e-12,-7.61256445811441e-13,0.0109717461824044,-3.28583093730374e-11,2.65645371558135e-12,1.46275288639745,4.4258881472831e-05,4.42822321057259e-05,4.42588824812434e-05,4.42822370572913e-05,0,19.0565
1640,1.76844155255878e-13,1.0146739012676e-12,30.1191312528852,30.1191833390181,-9.86788756797844e-13,2.46622906172318e-13,3.20510873512662,5.39684161904736e-12,-9.60502409874952e-12,0.0143777365821182,6.3955251809893e-11,-8.32260515421432e-11,1.46275288639745,4.83748746303748e-05,4.84003574649103e-05,4.83748755475871e-05,4.84003596279217e-05,0,20.0353
1650,2.21525878637876e-13,9.70483940127828e-13,30.1192678877275,30.1191833390181,-9.10532797745655e-13,3.19528688533277e-13,3.2197362639906,3.78922199121671e-12,5.88679387701646e-13,0.0120178073470155,3.936917661384e-11,-2.26693134350314e-11,1.46275288639745,3.38440372680966e-05,3.38618358653455e-05,3.38440375362373e-05,3.38618393454763e-05,0,19.9179
1660,2.81157161152117e-13,9.76436610792101e-13,30.1193578588894,30.1191833390181,-9.45504890083848e-13,3.77876794889702e-13,3.23436379285458,8.36544217472542e-12,7.43790875810284e-13,0.00536306167121591,1.40131960514133e-10,6.16639676389563e-11,1.46275288639745,8.02546495122134e-06,8.02967952303711e-06,8.02546662353814e-06,8.02968184998316e-06,0,20.4118
1670,3.43203679132172e-13,1.0282096772404e-12,30.1193719336151,30.1191833390181,-1.064018578637e-12,3.81768619946271e-13,3.24899132171855,4.24912641072419e-12,9.9426878084715e-12,-0.00264419219913101,1.14066544435263e-11,1.00593051561472e-10,1.46275288639745,-1.82072829579329e-05,-1.82168278545157e-05,-1.82072801504087e-05,-1.82168228513394e-05,0,19.3725
1680,3.2828586218737e-13,1.08104222974534e-12,30.1193124451071,30.1191833390181,-1.116341972483e-12,3.41820582317431e-13,3.26361885058253,-7.32491399293107e-12,8.50743413345946e-13,-0.00884820161842664,-1.66137928376549e-11,-8.60919149937014e-11,1.46275288639745,-3.49203497716758e-05,-3.49386280742605e-05,-3.49203499515819e-05,-3.49386237259215e-05,0,19.2391
1690,3.02638481413774e-13,1.07215212174105e-12,30.1192092314242,30.1191833390181,-1.06733947728314e-12,3.51369157807609e-13,3.27824637944651,2.15431980049736e-12,-2.66754285561655e-12,-0.0110912004803071,6.94895675371346e-12,-6.41127385508889e-12,1.46275288639745,-3.67705243601994e-05,-3.67897397755104e-05,-3.67705235104782e-05,-3.67897357098375e-05,0,20.4755
1700,3.34413227608529e-13,1.03519029473706e-12,30.1191056123575,30.1191833390181,-1.06605422182173e-12,3.28096835244449e-13,3.29287390831049,4.3126876521717e-12,-4.88432704421407e-12,-0.00892650409536685,-1.04498853715763e-11,-5.87099195961675e-12,1.46275288639745,-2.45576380873035e-05,-2.4570450964812e-05,-2.45576353795597e-05,-2.45704459800268e-05,0,20.3818
1710,3.21183865138796e-13,9.35769441559198e-13,30.119040695271,30.1191833390181,-9.13202583907253e-13,3.56946410514256e-13,3.30750143717447,-6.85960095999779e-12,-1.5436542053846e-11,-0.00361458800111275,1.53797997149382e-11,-1.80574265889121e-10,1.46275288639745,-4.30424904023039e-06,-4.30649274185417e-06,-4.30424907822826e-06,-4.30649036458394e-06,0,19.079
1720,2.93152523598768e-13,8.11773297260825e-13,30.1190350519019,30.1191833390181,-8.00154311068306e-13,3.87826517801129e-13,3.32212896603844,1.25379361359866e-12,-9.91238198692248e-12,0.00252423052122931,4.72345725134284e-11,-1.41939510545654e-11,1.46275288639745,1.55417045754262e-05,1.55497851698818e-05,1.5541707000977e-05,1.55497866380863e-05,0,18.7815
1730,2.53600225880377e-13,7.63564271104401e-13,30.1190848283223,30.1191833390181,-7.46739039344248e-13,3.35939188193969e-13,3.33675649490242,-9.34784334537896e-12,3.27743540982011e-14,0.00709162920741784,-5.33443724916017e-11,2.1305317356595e-11,1.46275288639745,2.75373280049956e-05,2.75516202175155e-05,2.7537328554206e-05,2.75516227241454e-05,0,19.0644
1740,1.69605957509268e-13,7.73336669691613e-13,30.1191656599666,30.1191833390181,-7.41888684329387e-13,2.14403896975938e-13,3.3513840237664,-7.84182013911948e-12,1.91108259476304e-12,0.00852360928196806,-3.98168447651947e-11,4.16819521940017e-11,1.46275288639745,2.7950388405219e-05,2.79648698136126e-05,2.79503881269866e-05,2.79648731537312e-05,0,19.4834
1750,1.21593737481501e-13,7.72188837918281e-13,30.1192439270136,30.1191833390181,-7.53284501716039e-13,1.43159311205583e-13,3.36601155263038,-1.98508283735361e-12,-2.19718988508543e-12,0.00659619620003901,1.41464182081888e-11,4.91530679098021e-11,1.46275288639745,1.77926717171565e-05,1.78018750880977e-05,1.77926725603845e-05,1.78018778051179e-05,0,19.2116
1760,8.54067201357629e-14,7.51565115523808e-13,30.1192903653116,30.1191833390181,-7.23662013157497e-13,9.93963932178536e-14,3.38063908149435,-5.44369655632e-12,-2.02918533837878e-12,0.00237480106965368,2.98673817073441e-11,-4.09786333028019e-11,1.46275288639745,1.96010332013073e-06,1.96111444528844e-06,1.96010249064519e-06,1.96111692684818e-06,0,20.0526
1770,7.1432337835628e-14,7.38240768211414e-13,30.1192906626061,30.1191833390181,-7.19965411342316e-13,1.29546766510012e-13,3.39526661035833,2.65460924420065e-12,-6.24785438683199e-13,-0.00231751897186499,8.45088220670247e-11,3.01908634521006e-11,1.46275288639745,-1.30049846674618e-05,-1.30116892418556e-05,-1.30049841958182e-05,-1.30116871069753e-05,0,18.8991
1780,9.13862437013089e-14,7.51153863704107e-13,30.1192493485074,30.1191833390181,-7.66784808011331e-13,1.24795208368585e-13,3.40989413922231,1.3499779822734e-12,3.31260160730629e-12,-0.00566386438164326,2.96039515717124e-11,6.42639486574909e-11,1.46275288639745,-2.15467050113031e-05,-2.15577945934388e-05,-2.15467042588881e-05,-2.15577913738983e-05,0,19.3326
1790,8.98048476115507e-14,7.66119599318445e-13,30.1191861875374,30.1191833390181,-7.77016622836988e-13,1.0400800909452e-13,3.42452166808629,-1.7591786701754e-12,-2.07331305916532e-13,-0.00653798660595242,6.47829145545981e-11,-5.35315072764992e-12,1.46275288639745,-2.10912088434939e-05,-2.11020449940442e-05,-2.10912084007909e-05,-2.11020434337983e-05,0,19.9176
1800,6.67785161299986e-14,8.09192813395313e-13,30.1191271908286,30.1191833390181,-8.07857515166297e-13,1.08465701691253e-13,3.43914919695027,-2.98434017252441e-12,9.02156766157511e-12,-0.00485939145772177,-1.41992635885887e-11,1.22073111655016e-13,1.46275288639745,-1.27168237928371e-05,-1.27233485382535e-05,-1.27168247281297e-05,-1.27233444591879e-05,0,19.5537
1810,8.01592709888372e-14,8.58232483556131e-13,30.119094177907,30.1191833390181,-9.1385837129096e-13,1.14373570280035e-13,3.45377672581424,5.7308579672301e-12,1.05627505187411e-12,-0.00151833064473633,1.12877163799952e-10,5.422778502608e-11,1.46275288639745,-3.79485558235284e-07,-3.79680859791704e-07,-3.79483552822595e-07,-3.79677777178123e-07,0,20.0601
1820,7.44292806933442e-14,8.68604758204665e-13,30.1190969708456,30.1191833390181,-9.30614940127265e-13,1.5172960232121e-13,3.46840425467822,-6.84259127466099e-12,1.12106945688775e-12,0.00205772979054445,1.84604156138263e-11,-8.96959635543097e-11,1.46275288639745,1.08690498968023e-05,1.08746030371118e-05,1.08690499375559e-05,1.08746052059014e-05,0,19.7548
1830,1.12595919121868e-14,9.1697750898146e-13,30.1191308993409,30.1191833390181,-9.03351629014835e-13,1.21777499352392e-13,3.4830317835422,-6.04924226844027e-12,8.77503877132732e-12,0.00449656288401626,-8.83719833519502e-11,3.05016399927293e-11,1.46275288639745,1.6896745625934e-05,1.69053625380567e-05,1.68967451678697e-05,1.69053671505691e-05,0,19.6335
1840,-3.27234141521132e-14,9.58504664779618e-13,30.1191800224983,30.1191833390181,-9.57253312047638e-13,4.96294721108453e-14,3.49765931240618,-2.99088646052821e-12,-2.73388166532935e-13,0.0049930986119781,5.48677638944218e-11,6.24846240433864e-11,1.46275288639745,1.59568469609879e-05,1.59649713072346e-05,1.59568473298616e-05,1.5964974204567e-05,0,19.725
1850,-8.19962314268229e-14,9.76189356424424e-13,30.1192242761441,30.1191833390181,-9.9775309879705e-13,-4.66868072254242e-14,3.51228684127016,-7.17553836414467e-12,3.8697258571017e-12,0.0035558524689919,2.27625251965089e-13,4.15111388337035e-11,1.46275288639745,9.10613451137594e-06,9.11076114856657e-06,9.10613370760295e-06,9.11076495118153e-06,0,18.7879
1860,-1.36763675095528e-13,1.00516748313024e-12,30.1192474545789,30.1191833390181,-1.06242748920667e-12,-1.33000503155511e-13,3.52691437013413,-4.20433710169961e-12,2.05350939409692e-12,0.000921701889014877,-6.90895716837615e-11,8.55300538850655e-11,1.46275288639745,-4.76208957896827e-07,-4.76452527374983e-07,-4.7620839389854e-07,-4.76447349181836e-07,0,19.6059
1870,-2.20285100332609e-13,9.66741379286693e-13,30.11924293275,30.1191833390181,-9.93376257182082e-13,-1.67569325631863e-13,3.54154189899811,-1.28700751653496e-11,-9.97947618216898e-12,-0.00179540131110768,-4.86132621788913e-11,-9.74236587512689e-11,1.46275288639745,-8.90134843328757e-06,-8.90585893258888e-06,-8.90135038095719e-06,-8.90585574391357e-06,0,20.8692
1880,-3.11204567683934e-13,8.73274197579568e-13,30.1192151989121,30.1191833390181,-8.6907906529981e-13,-2.43410488256584e-13,3.55616942786209,-5.65859830427817e-12,-9.19429055008382e-12,-0.00356249151837992,6.51662911539591e-12,1.56124974632477e-11,1.46275288639745,-1.31087368022498e-05,-1.31153657590382e-05,-1.31087382161594e-05,-1.31153631560986e-05,0,18.8993
1890,-3.58714557864679e-13,7.97466135890782e-13,30.1191770421419,30.1191833390181,-8.00599480143846e-13,-2.81296249560022e-13,3.57079695672607,-4.10575935416104e-12,-6.27388299296226e-12,-0.00380894592157666,1.70492078280555e-11,3.74960768574298e-11,1.46275288639745,-1.1936727882762e-05,-1.19427535990437e-05,-1.19367292893184e-05,-1.19427508549375e-05,0,19.7546
1900,-3.97255571147764e-13,7.36383850426028e-13,30.1191438931196,30.1191833390181,-8.12581692254403e-13,-3.7948187058003e-13,3.58542448559004,-3.85090601303653e-12,-6.23914661337935e-12,-0.00259507299521245,1.00221354034812e-11,3.57342188016419e-11,1.46275288639745,-6.36930154667446e-06,-6.37251143983449e-06,-6.36930213705946e-06,-6.37250912682812e-06,0,18.9955
1910,-4.69017717025441e-13,6.83737448609722e-13,30.1191277390299,30.1191833390181,-7.45694306982087e-13,-4.19113863752527e-13,3.600052014454,-1.07666404833911e-11,-4.53676150641891e-12,-0.000525794743502547,-1.04533230425527e-10,-6.64575804606472e-11,1.46275288639745,1.05119356786152e-06,1.05171864643422e-06,1.05119053588448e-06,1.05172185055182e-06,0,18.3042
1920,-5.30616011594113e-13,6.08118426292273e-13,30.119132950186,30.1191833390181,-6.4680913663665e-13,-5.08747193812031e-13,3.61467954331796,-1.83255939712976e-12,-1.10417639354297e-11,0.00153235240291992,-3.16956280270574e-11,1.38240724512838e-11,1.46275288639745,7.33980916562472e-06,7.34349061746078e-06,7.3398078665263e-06,7.34349251763943e-06,0,18.6731
1930,-5.73165754787878e-13,5.04041132405045e-13,30.1191553995872,30.1191833390181,-5.37528483267306e-13,-5.99196469964639e-13,3.62930707218193,-6.84586376386648e-12,-1.03971233954082e-11,0.002804360101457,-1.49597947465061e-10,-4.29818886804017e-11,1.46275288639745,1.02392719263736e-05,1.02443972833434e-05,1.02392685729662e-05,1.02444003220347e-05,0,19.9443
1940,-5.9571215653517e-13,3.49466035398806e-13,30.1191848756083,30.1191833390181,-3.7750939447838e-13,-6.31217978244159e-13,3.64393460104589,2.34995169026778e-12,-2.13193543593104e-11,0.00288978430985861,5.25218736925402e-12,-8.55266293712406e-11,1.46275288639745,8.997863423203e-06,9.00236056515317e-06,8.99786115378779e-06,9.00236080618277e-06,0,19.7114
1950,-5.66893417609396e-13,1.66093199709619e-13,30.1192095460579,30.1191833390181,-1.59200899116044e-13,-5.55270198358514e-13,3.65856212990985,3.73630770317172e-12,-1.62356732533888e-11,0.00187600039961824,-1.36525717761995e-11,-1.18606340465459e-10,1.46275288639745,4.50114854782007e-06,4.50339397865179e-06,4.50114640579595e-06,4.50339334238361e-06,0,18.6113
1960,-5.24480952334195e-13,4.38076774021238e-14,30.1192205834045,30.1191833390181,-1.0679958689907e-14,-5.09327408313998e-13,3.67318965877381,5.07061658751172e-12,-8.82015673743325e-12,0.000256084596614495,-3.48086978104034e-11,-8.25223310864862e-11,1.46275288639745,-1.22700623206191e-06,-1.227618078134e-06,-1.2270086002643e-06,-1.22761851278988e-06,0,19.3066
1970,-4.53606055774299e-13,-2.52536341602823e-14,30.1192151907684,30.1191833390181,5.01952131571986e-14,-4.10527873615029e-13,3.68781718763777,9.45028275343834e-12,-5.30157864913249e-12,-0.00129801262206635,1.97503187207166e-11,-5.32681602889456e-11,1.46275288639745,-5.90234017910166e-06,-5.90527425035542e-06,-5.90234186715382e-06,-5.90527538656054e-06,0,19.7953
1980,-3.53332006040458e-13,-4.09022249467982e-14,30.1191970488206,30.1191833390181,3.46778833253511e-14,-3.49912359099564e-13,3.70244471650173,1.10617547873615e-11,2.19217764659947e-12,-0.0022068807682908,2.5173044518619e-11,3.18586711027661e-11,1.46275288639745,-7.86780889460795e-06,-7.87171240439463e-06,-7.86780946459675e-06,-7.87171276757028e-06,0,19.0858
1990,-2.63955458823828e-13,-9.74904053801344e-15,30.1191742750118,30.1191833390181,4.26429338870107e-14,-2.43032316712585e-13,3.7170722453657,7.23353247327341e-12,4.15555213849839e-12,-0.00219281454539059,3.48380396144417e-11,-5.37925977231351e-11,1.46275288639745,-6.65523581047882e-06,-6.65853179662926e-06,-6.6552369068178e-06,-6.65853206024144e-06,0,19.3775
2000,-1.82939775382328e-13,4.19861655337437e-14,30.1191559153795,30.1191833390181,9.87058747584609e-15,-1.64712484315815e-13,3.73169977422966,9.29631565734247e-12,6.44882550334231e-12,-0.00135413168040949,5.25181666551342e-11,-4.29667522887563e-13,1.46275288639745,-6.65523581047882e-06,-6.65853179662926e-06,-6.6552369068178e-06,-6.65853206024144e-06,NaN,NaN
