Time,x,y,z,alpha,beta,gamma,vx,vy,vz,valpha,vbeta,vgamma,target_z,u1,u2,u3,u4,mass_multiplier
0.061,0.000263996803787016,-7.13733004631285e-05,0.0333993166149336,0.00163207103621918,0.00712502207488807,0.000171210449718462,0.0310192652459171,0.0144973361591955,-0.0574376608975328,-0.533674148595991,0.974078421317438,0.00305488645518136,0.0301191786657313,-1,-0.523391664028168,1,-0.814328908920288,0.0999999999999999
0.062,0.000292022484553602,-5.66644141608459e-05,0.0333383041429501,0.00109545617326411,0.0080670396345963,0.000174251907785639,0.0251795598928674,0.0149816021154395,-0.0642966402826111,-0.480740279227242,0.807312772265164,0.0027105767433062,0.0301191786657313,-1,-1,1,-0.611690044403076,0.0999999999999999
0.063,0.000314551166301998,-4.33778629936548e-05,0.0332720781995362,0.000168973424958653,0.00856981823706927,0.000178840941795766,0.0199760826638437,0.011686894722077,-0.0678606783979056,-1.23475643284682,0.161143882920697,0.00591207180409843,0.0301191786657313,-1,-0.718322992324829,0.402933120727539,-0.55472993850708,0.0999999999999999
0.064,0.000333888396709271,-3.24139982945979e-05,0.0332038933055681,-0.000811788221458831,0.00788668152215738,0.000183669074220294,0.0186994163096166,0.0103293628497392,-0.0682169197671335,-0.575124867128522,-1.35456015047158,0.00319445738649993,0.0301191786657313,-1,-0.688852429389954,0.730851709842682,-0.52551943063736,0.0999999999999999
0.065,0.000350842226051378,-2.26073301387486e-05,0.0331350634019012,-0.000829170795264211,0.00670326298396256,0.000184503895948041,0.0151767733875836,0.00930747869661578,-0.0691476342844855,0.516418539963036,-0.757592056939517,-0.00143758429609069,0.0301191786657313,-1,-1,0.160029262304306,-0.0638831704854965,0.0999999999999999
0.066,0.000365984181433565,-1.62474060998598e-05,0.0330674452436386,-0.000669089330196164,0.00618695567261235,0.000184235399039778,0.0151098133222151,0.00342652879566641,-0.0658047769239515,-0.238425601017251,-0.146669929186772,0.000972691043605105,0.0301191786657313,-1,-1,0.500406980514526,-0.555958092212677,0.0999999999999999
0.067,0.0003800806811735,-1.41864169012748e-05,0.0330045593209342,-0.000813639093332528,0.00682835827681113,0.000184568204407043,0.0131625723189149,0.000710600858488632,-0.0596946696678811,-0.0283323535318066,1.34089796889859,-0.000380411321356184,0.0301191786657313,-1,-0.780828058719635,0.0807531476020813,-0.398532837629318,0.0999999999999999
0.068,0.000393847973831816,-1.46402259179038e-05,0.0329487140098041,-0.00066209946358956,0.00808256319506998,0.000183508785090769,0.0144807167144862,-0.00161262120051244,-0.0518091977021969,0.302259619951294,0.968295456965019,-0.00157875207186173,0.0301191786657313,-1,-0.621113717556,0.720376968383789,-0.759954512119293,0.0999999999999999
0.069,0.000407230094567954,-1.58168178628986e-05,0.0329001500251077,0.000146307981940014,0.00906394053604562,0.000179596335965648,0.0123882697589404,-0.000799051370577841,-0.0451191501475261,1.16406753743348,0.84146482785435,-0.00559843884800387,0.0301191786657313,-1,-0.295116752386093,1,-0.594091773033142,0.0999999999999999
0.07,0.000417859674544134,-1.58738540222192e-05,0.0328564953008739,0.00140138743411535,0.00978446511854453,0.000173498271009542,0.00895609931368119,0.000596679120646178,-0.0420045456135442,1.11101304884969,0.489270002176003,-0.00546586971418698,0.0301191786657313,-1,-0.660485565662384,0.132251262664795,-0.820243418216705,0.0999999999999999
