Time,x,y,z,alpha,beta,gamma,vx,vy,vz,valpha,vbeta,vgamma,target_z,u1,u2,u3,u4,mass_multiplier
0.89,-3.80E-05,-5.43E-06,0.030035029,4.24E-05,-0.000541876,3.92E-06,-0.000478913,0.000664901,0.000826201,-0.025396863,0.134544061,-2.34E-06,0.030119179,-0.004222587,-0.068111762,-0.000196539,0.224453211,1
0.9,-4.84E-05,-1.05E-05,0.030053568,2.22E-05,-0.000741687,4.24E-06,-0.001647064,-0.001691361,0.002753565,0.282821147,0.030684147,0.000117355,0.030119179,0.200448751,0.304212123,-0.215019986,-0.274766237,1
0.91,-5.63E-05,-7.48E-06,0.030091771,7.46E-05,-0.000994128,3.31E-06,1.40E-05,0.002297783,0.004625055,-0.535959945,0.363991298,-0.00027464,0.030119179,0.023106001,-0.165392578,0.013250984,0.402719915,1
0.92,-6.33E-05,-6.03E-06,0.030129982,0.000148279,-0.001228049,4.15E-06,-0.001466849,-0.002009892,0.002757191,0.252883518,0.013385386,0.000173917,0.030119179,0.279872179,0.349740177,-0.430448592,-0.184756547,1
0.93,-6.02E-05,-7.56E-06,0.030153295,0.000220029,-0.001364211,3.50E-06,0.002093532,0.001690144,0.001747452,-0.376915973,0.454777502,-0.000224111,0.030119179,-0.236482143,-0.105320223,0.101678245,0.037001647,1
0.94,-5.92E-05,3.79E-06,0.030170496,0.000197356,-0.001284239,2.33E-06,-0.001892241,0.000617614,0.001576326,0.014497526,-0.617436549,-5.50E-05,0.030119179,0.319002569,0.052194245,-0.2652888,0.197632268,1
0.95,-6.51E-05,5.21E-06,0.030163907,2.35E-05,-0.00105666,7.53E-07,0.000733117,-0.000310203,-0.00284986,0.39007739,-0.199052829,0.000223268,0.030119179,0.046266261,0.188719675,-0.204795212,-0.084159523,1
0.96,-5.68E-05,1.29E-05,0.030130603,-0.000240171,-0.000846126,7.30E-07,0.000970492,0.001905034,-0.003585243,0.018241198,-0.045733106,1.48E-05,0.030119179,0.266952872,-0.066391468,-0.034184773,0.249467611,1
0.97,-4.29E-05,2.25E-05,0.030079247,-0.000484699,-0.000707448,3.31E-07,0.001860412,6.58E-05,-0.006337086,0.302034498,0.207920191,6.22E-05,0.030119179,-0.16761598,-0.043410052,-0.040209703,-0.109034717,1
0.98,-3.42E-05,2.87E-05,0.030041599,-0.000662022,-0.000612648,5.80E-07,-8.72E-05,0.001216552,-0.000931948,-0.030709581,-0.133117369,3.85E-05,0.030119179,-0.045493163,0.041606866,-0.090962239,0.203963846,1
0.99,-3.81E-05,3.92E-05,0.030044083,-0.000762132,-0.000550396,5.96E-07,-0.000704473,0.000919751,0.001411411,-0.098044544,-0.200974848,5.49E-05,0.030119179,0.024477884,-0.121601298,-0.236967698,0.40307945,1
1,-4.08E-05,3.41E-05,0.030069578,-0.000759912,-0.000547162,3.36E-07,0.000172251,-0.001954501,0.003512085,0.28389515,0.082445575,5.12E-05,0.030119179,0.212011248,0.066104658,0.043800902,0.008664623,1
1.01,-3.81E-05,2.04E-05,0.030099604,-0.000623167,-0.000618157,-9.30E-09,0.000363299,-0.000831847,0.002288899,-0.136749654,0.217641989,-0.000120039,0.030119179,0.039240807,0.050252408,0.004731556,0.062857613,1
1.02,-3.81E-05,1.41E-05,0.030118871,-0.000346387,-0.000723368,-3.90E-07,-0.00037822,-0.000479102,0.001433324,-0.387329755,0.070497999,-0.000166316,0.030119179,0.137503147,-0.078725442,-0.091850899,0.105921686,1
1.03,-3.85E-05,4.16E-06,0.030129599,5.07E-06,-0.000792543,-7.50E-08,0.000293742,-0.001582744,0.000639148,-0.192663219,0.101314568,-8.30E-05,0.030119179,0.158969402,0.040247072,0.155435339,0.048651177,1
1.04,-4.05E-05,-1.20E-05,0.030118285,0.000323872,-0.000787585,-3.19E-07,-0.000705153,-0.001742562,-0.002825444,-0.063902704,-0.187843304,-6.08E-05,0.030119179,0.047691256,0.286019146,0.040567607,-0.205164209,1
1.05,-5.33E-05,-1.31E-05,0.030085719,0.000520133,-0.000763645,3.40E-08,-0.001878352,0.001512971,-0.003465866,-0.460269111,-0.368932612,-0.000297638,0.030119179,0.42500037,0.023922212,-0.336495757,0.237000525,1
1.06,-5.11E-05,-7.07E-06,0.030046901,0.000524968,-0.000781078,9.23E-07,0.002318002,-0.000295815,-0.004032193,0.200866605,0.507054975,0.000231931,0.030119179,-0.225153804,0.079791337,0.034877632,-0.242961749,1
1.07,-4.38E-05,1.21E-06,0.030036935,0.000290778,-0.000844186,1.50E-06,-0.000840674,0.002004906,0.002107799,0.145446806,-0.042633001,6.06E-05,0.030119179,0.12760362,-0.245518699,-0.14201197,0.194284528,1
1.08,-4.83E-05,5.33E-06,0.030075394,-0.000109157,-0.000899203,1.14E-06,-7.60E-05,-0.001122283,0.005319665,0.845816337,0.016987808,0.000415522,0.030119179,0.146542713,0.253359973,-0.053113542,-0.347109586,1
1.09,-4.80E-05,1.70E-05,0.030133723,-0.000523944,-0.000901655,1.01E-06,0.00011961,0.003536997,0.005946218,-0.133064755,-0.012404096,-6.17E-05,0.030119179,0.085091002,-0.054069713,-0.208169848,0.276131094,1
1.1,-4.22E-05,4.38E-05,0.030182753,-0.000854126,-0.000848186,8.29E-07,0.00108102,0.001931544,0.003528817,0.009383031,0.076094454,-3.09E-05,0.030119179,0.039731264,-0.139432654,0.159061685,0.330191433,1
1.11,-4.11E-05,5.20E-05,0.030188713,-0.001085096,-0.000724146,9.16E-07,-0.000850319,-0.00022785,-0.002376211,0.294073143,-0.366867003,0.000334569,0.030119179,0.135925934,0.116025209,-0.219115555,0.162379116,1
1.12,-4.22E-05,5.49E-05,0.030145628,-0.001190052,-0.000591815,1.08E-06,0.000641865,0.000816785,-0.00595041,-0.118937852,-0.009126009,-3.24E-05,0.030119179,-0.205794066,-0.300510049,-0.15116778,0.240862995,1
1.13,-4.34E-05,5.03E-05,0.0301007,-0.001118408,-0.00055721,9.75E-07,-0.000876232,-0.001747211,-0.002727359,0.110858862,-0.127519696,0.000112015,0.030119179,0.07020919,0.074401639,-0.31803596,0.01271875,1
1.14,-4.36E-05,4.14E-05,0.030084991,-0.00089421,-0.00063278,1.27E-06,0.000813849,-0.000100502,-0.000306238,-0.395989535,0.334623092,-0.000300543,0.030119179,-0.059654709,-0.131944895,0.06018804,0.330691397,1
